,Dataset Link,File Title,File Description,File Format,File Link
136,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE PLANTA DE ABASTECIMIENTO GLP (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantadeAbastecimientoGLP_0.xls
137,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE PLANTA ENVASADORA GLP (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantaEnvasadoraGLP_0.xls
138,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE REDES DE DISTRIBUCIÓN DE GLP (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/RedesdeDistribuci%C3%B3ndeGLP_0.xls
139,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE CONSUMIDOR DIRECTO DE GLP (Actualizado al 29 DE OCTUBRE DE 2020),,zip,https://www.datosabiertos.gob.pe/sites/default/files/ConsumidorDirectodeGLP.zip
140,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE LOCALES DE VENTA DE GLP (Actualizado al 29 DE OCTUBRE DE 2020),,zip,https://www.datosabiertos.gob.pe/sites/default/files/LocalesdeVentadeGLP_0.zip
141,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE PLANTAS DE PROCESAMIENTO DE HIDROCARBUROS (Actualizado al 07 de octubre de 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Plantas%20de%20Procesamiento%20de%20Hidrocarburos_1.xls
142,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE PLANTAS DE ABASTECIMIENTO DE COMBUSTIBLES LÍQUIDOS Y OPDH (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantasdeAbastecimientodeCombustiblesL%C3%ADquidosyOPDH.xls
143,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE PLANTAS DE ABASTECIMIENTO EN AEROPUERTOS (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantasdeAbastecimientoenAeropuertos.xls
144,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE PLANTAS DE LUBRICANTES (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantasdeLubricantes.xls
145,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE AGENTES OBLIGADOS A EXISTENCIAS DE GLP (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/AgentesobligadosaexistenciasdeGLP.xls
146,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE EMPRESA ENVASADORA SIN INSTALACIONES (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Empresaenvasadorasininstalaciones.xls
147,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-octubre-2020-osinergmin,REGISTROS HÁBILES DE IMPORTADOR EN TRÁNSITO (Actualizado al 29 DE OCTUBRE DE 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Importadorentr%C3%A1nsito.xls
148,https://www.datosabiertos.gob.pe//dataset/profesionales-en-estudios-de-riesgos-y-planes-de-contingencia-marzo-2020-osinergmin,Especialistas Actividades de Hidrocarburos,REGISTRO DE PROFESIONALES EXPERTOS EN ELABORAR ESTUDIOS DE RIESGOS Y PLANES...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/Especialista-Actividades-Hidrocarburos_1.pdf
149,https://www.datosabiertos.gob.pe//dataset/profesionales-en-estudios-de-riesgos-y-planes-de-contingencia-marzo-2020-osinergmin,Especialistas en Evaluación de Riesgos,REGISTRO DE PROFESIONALES EXPERTOS EN ELABORAR ESTUDIOS DE RIESGOS Y PLANES...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/Especialistas-Evaluacion-Riesgos_1.pdf
150,https://www.datosabiertos.gob.pe//dataset/profesionales-en-estudios-de-riesgos-y-planes-de-contingencia-marzo-2020-osinergmin,Especialista en Seguridad Industrial,REGISTRO DE PROFESIONALES EXPERTOS EN ELABORAR ESTUDIOS DE RIESGOS Y PLANES...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/Especialistas-Seguridad-Industrial_1.pdf
151,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE COMPRESIÓN DE GNC OTORGADOS POR EL OSINERGMIN  (Actualizado al 30 de Setiembre del 2020), ,xlb,https://www.datosabiertos.gob.pe/sites/default/files/6.-ESTACION-COMPRESION-GNC_0.xls
152,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE CENTROS DE DESCOMPRESIÓN DE GNC OTORGADOS POR EL OSINERGMIN  (Actualizado al 30 de Setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/7.-CENTROS-DESCOMPRESION-GNC_0.xls
153,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE CARGA DE GNC OTORGADOS POR EL OSINERGMIN (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/8.-ESTACION-CARGA-GNC_0.xls
154,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE CONSUMIDORES DIRECTOS DE GNC OTORGADOS POR EL OSINERGMIN (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/9.-CD-GNC_0.xls
155,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE UNIDAD DE TRASVASE DE GNC OTORGADOS POR EL OSINERGMIN (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/10.-UNIDAD-TRASVASE-GNC_0.xls
156,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE MEDIOS DE TRANSPORTE DE GNC OTORGADOS POR EL OSINERGMIN  (Actualizado al 30 de Setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/11.-TRANSPORTES-GNC_0.xls
157,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE UNIDAD MOVIL DE GNC OTORGADOS POR EL OSINERGMIN  (Actualizado al 30 de Setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/12.-UNIDAD-MOVIL-GNC_0.xls
158,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE ESTABLECIMIENTO DE VENTA AL PÚBLICO DE  GNV (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/1.-EESS-GNV_0.xls
159,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON GLP Y GNV (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/2.-EESS-GLP-GNV_0.xls
160,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE SERVICIO DE COMBUSTIBLES LÍQUIDOS CON GNV (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/3.-Estacion-GNV_0.xls
161,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE GASOCENTROS DE GLP CON ESTABLECIMIENTOS DE VENTA AL PÚBLICO DE GNV (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/4.-GLP-GNV.xls
162,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE CONSUMIDORES DIRECTOS DE GNV OTORGADOS POR EL OSINERGMIN (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/5.-CD-GNV_0.xls
163,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2020-osinergmin,LISTADO DE REGISTROS HÁBILES DE ESTABLECIMIENTOS DESTINADOS AL SUMINISTRO DE GNV EN SISTEMAS INTEGRADOS DE TRANSPORTE  (Actualizado al 30 de setiembre del 2020),,xlb,https://www.datosabiertos.gob.pe/sites/default/files/6.-EDS-GNV-SIT_0.xls
164,https://www.datosabiertos.gob.pe//dataset/sistema-de-tanques-enterrados-ste-registro-personas-%C3%ADndice-de-riesgos-setiembre-2020,Personas habilitadas para elaborar Informes de Índice de Riesgos de los Sistemas de Tanques Enterrados al 17 de Setiembre del 2020,Actualizado a Setiembre del 2020,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Registro-REIR.xls
165,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Consumidores Directos con Instalaciones Fijas - Septiembre 2018,REGISTROS HÁBILES DE CDCL Y OPDH CON INSTALACIONES FIJAS (Actualizado al 07...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/CDCLyOPDHconInstalacionesFijas_0.xls
166,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos con Instalaciones Móviles - Septiembre 2018,REGISTROS HÁBILES DE CDCL Y OPDH CON INSTALACIONES MÓVILES (Actualizado al...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/CDCLyOPDHconInstalacionesM%C3%B3viles_0.xls
167,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Comercializadores de Combustible de Aviación - Septiembre 2018,REGISTROS HÁBILES DE COMERCIALIZADORES DE COMBUSTIBLE DE AVIACIÓN (...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/ComercializadoresdeCombustibledeAviaci%C3%B3n_0.xls
168,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Comercializadores de Combustible de Embarcación -  Septiembre 2018,REGISTROS HÁBILES DE COMERCIALIZADORES DE COMBUSTIBLE DE EMBARCACIÓN (...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/ComercializadoresdeCombustibledeEmbarcaci%C3%B3n_0.xls
169,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Distribuidores Mayoristas Combustibles Líquidos - Septiembre 2018,REGISTROS HÁBILES DE DISTRIBUIDORES MAYORISTAS COMBUSTIBLES LÍQUIDOS (...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/DistribuidoresMayoristasCombustiblesL%C3%ADquidos_0.xls
170,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Distribuidores Mayoristas OPDH - Septiembre 2018,REGISTROS HÁBILES DE DISTRIBUIDORES MAYORISTAS OPDH (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/DistribuidoresMayoristasOPDH_0.xls
171,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Plantas de Procesamiento de Hidrocarburos - Agosto 2018,REGISTROS HÁBILES DE PLANTAS DE PROCESAMIENTO DE HIDROCARBUROS (Actualizado...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Plantas%20de%20Procesamiento%20de%20Hidrocarburos_0.xls
172,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Plantas de Lubricantes - Septiembre 2018 ,REGISTROS HÁBILES DE PLANTAS DE LUBRICANTES (Actualizado al 05 de SEPTIEMBRE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Plantas%20de%20Lubricantes_0.xls
173,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Medio de Transporte Acuático - Septiembre 2018,REGISTROS HÁBILES DE MEDIOS DE TRANSPORTE ACUÁTICO (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/MediosdeTransporteAcu%C3%A1tico.xls
174,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con GLP y GNV - Septiembre 2018 ,REGISTROS HÁBILES DE EESS CON GLP Y GNV (Actualizado al 07 DE SEPTIEMBRE DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/EESSconGLPyGNV.xls
175,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con GNV - Septiembre 2018,REGISTROS HÁBILES DE EESS CON GNV (Actualizado al 07 DE SEPTIEMBRE DE 2018...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/EESSconGNV.xls
176,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con Gasocentro de GLP - Septiembre 2018,REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON GASOCENTRO DE GLP (...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/EstacionesdeServicioconGasocentrodeGLP.xls
177,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Gasocentros - Septiembre 2018,REGISTROS HÁBILES DE GASOCENTROS (Actualizado al 07 DE SEPTIEMBRE DE 2018)...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Gasocentros.xls
178,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Grifos Flotantes - Septiembre 2018,REGISTROS HÁBILES DE GRIFOS FLOTANTES (Actualizado al 07 DE SEPTIEMBRE DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/GrifosFlotantes.xls
179,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Grifos Rurales con Almacenamiento en Cilindros - Septiembre 2018,REGISTROS HÁBILES DE GRIFOS RURALES CON ALMACENAMIENTO EN CILINDROS (...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/GrifosRuralesconalmacenamientoenCilindros.xls
180,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Grifos y Estaciones de Servicios - Septiembre 2018,REGISTROS HÁBILES DE GRIFOS Y ESTACIONES DE SERVICIOS (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/GrifosyEstacionesdeServicios_0.xls
181,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Consumidor Directo de GLP - Septiembre 2018 ,REGISTROS HÁBILES DE CONSUMIDOR DIRECTO DE GLP (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/ConsumidorDirectodeGLP.xls
182,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Importadores de GLP - Septiembre 2018,REGISTROS HÁBILES DE IMPORTADOR DE GLP (Actualizado al 07 DE SEPTIEMBRE DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/ImportadordeGLP.xls
183,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Locales de Venta de GLP - Septiembre 2018,REGISTROS HÁBILES DE LOCALES DE VENTA DE GLP (Actualizado al 07 DE...,zip,https://www.datosabiertos.gob.pe/sites/default/files/LocalesdeVentadeGLP.zip
184,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Planta de Abastecimiento de GLP - Septiembre 2018,REGISTROS HÁBILES DE PLANTA DE ABASTECIMIENTO GLP (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantadeAbastecimientoGLP.xls
185,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Plantas Envasadora de GLP - Septiembre 2018,REGISTROS HÁBILES DE PLANTA ENVASADORA GLP (Actualizado al 07 DE SEPTIEMBRE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/PlantaEnvasadoraGLP.xls
186,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Redes de Distribución de GLP - Septiembre 2018,REGISTROS HÁBILES DE REDES DE DISTRIBUCIÓN DE GLP (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/RedesdeDistribuci%C3%B3ndeGLP.xls
187,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Distribuidores a Granel de GLP - Septiembre 2018,REGISTROS HÁBILES DE DISTRIBUIDORES A GRANEL DE GLP (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/DistribuidoresaGraneldeGLP.xls
188,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Distribuidores en Cilindros de GLP - Septiembre 2018,REGISTROS HÁBILES DE DISTRIBUIDORES EN CILINDROS DE GLP (Actualizado al 07...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/DistribuidoresenCilindrosdeGLP.xls
189,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Distribuidores Minorista de Combustibles Líquidos y OPDH - Septiembre 2018,REGISTROS HÁBILES DE DISTRIBUIDORES MINORISTAS DE COMBUSTIBLES LÍQUIDOS Y...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/DistribuidoresMinoristasdeCombustiblesL%C3%ADquidosyOPDH.xls
190,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Consumidores Menores - Septiembre 2018,REGISTROS HÁBILES DE CONSUMIDORES MENORES (Actualizado al 07 DE SEPTIEMBRE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/ConsumidoresMenores.xls
191,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Transporte de GLP a Granel - Septiembre 2018,REGISTROS HÁBILES DE TRANSPORTE GLP A GRANEL (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/TransporteGLPaGranel.xls
192,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Transporte de GLP en Cilindros - Septiembre 2018,REGISTROS HÁBILES DE TRANSPORTE GLP EN CILINDROS (Actualizado al 07 DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/TransporteGLPenCilindros.xls
193,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Transporte Terrestre de Petróleo Crudo - Septiembre 2018,REGISTROS HÁBILES DE TRANSPORTE TERRESTRE DE PETRÓLEO CRUDO (Actualizado al...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/TransporteTerrestredePetr%C3%B3leoCrudo.xls
194,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Registros de transporte de combustible líquidos en contenedores intermedios - Septiembre 2018,REGISTROS HÁBILES DE TRANSPORTE DE COMBUSTIBLES LÍQUIDOS EN CONTENEDORES...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Transportedecombustiblesl%C3%ADquidosencontenedoresintermedios.xls
195,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Transportistas de combustibles líquidos y  ODPH en camiones - Septiembre 2018,REGISTROS HÁBILES DE TRANSPORTISTAS DE COMBUSTIBLES LÍQUIDOS Y OPDH EN...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/TransportistasdeCombustiblesL%C3%ADquidosyOPDHencamiones.xls
196,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Registro de transportistas de combustibles líquidos y ODPH en vagones - Septiembre 2018,REGISTROS HÁBILES DE TRANSPORTISTAS DE COMBUSTIBLES LÍQUIDOS Y OPDH EN...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/TransportistasdeCombustiblesL%C3%ADquidosyOPDHenvagones.xls
197,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Plantas de abastecimiento de combustibles líquidos y OPDH - Septiembre 2018,REGISTROS HÁBILES DE PLANTAS DE ABASTECIMIENTO DE COMBUSTIBLES LÍQUIDOS Y...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Plantas%20de%20Abastecimiento%20de%20Combustibles%20Liquidos%20y%20OPDH.xls
198,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Plantas de abastecimiento en aeropuertos - Agosto 2017,REGISTROS HÁBILES DE PLANTAS DE ABASTECIMIENTO EN AEROPUERTOS (Actualizado...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Plantas%20de%20Abastecimiento%20en%20Aeropuertos.xls
199,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Agentes obligados a existencias de GLP - Agosto 2018 ,REGISTROS HÁBILES DE AGENTES OBLIGADOS A EXISTENCIAS DE GLP (Actualizado al...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Agente%20obligado%20a%20existencias%20de%20GLP.xls
200,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Empresas envasadoras sin instalaciones - Junio 2018,REGISTROS HÁBILES DE EMPRESA ENVASADORA SIN INSTALACIONES (Actualizado al 21...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Empresa%20envasadora%20sin%20instalaciones.xls
201,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-septiembre-2018-osinergmin,Registro de Hidrocarburos - Registro hábiles de importadores en transito - Julio 2018,REGISTROS HÁBILES DE IMPORTADOR EN TRÁNSITO (Actualizado al 26 DE JULIO DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Importador%20en%20transito.xls
202,https://www.datosabiertos.gob.pe//dataset/inscripci%C3%B3n-de-empresas-cubicadoras-noviembre-2017-osinergmin,Inscripción de Empresas Cubicadoras - Noviembre 2017- OSINERGMIN ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/STE-Registro-Empresas-Cubicadoras_0.xls
203,https://www.datosabiertos.gob.pe//dataset/profesionales-en-estudios-de-riesgos-y-planes-de-contingencia-julio-2018-osinergmin,Especialistas Actividades de Hidrocarburos,Registro de profesionales expertos en elaborar estudios de riesgos...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/Especialista-Actividades-Hidrocarburos_0.pdf
204,https://www.datosabiertos.gob.pe//dataset/profesionales-en-estudios-de-riesgos-y-planes-de-contingencia-julio-2018-osinergmin,Especialistas en Evaluación de Riesgos,Registro de profesionales expertos en elaborar estudios de...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/Especialistas-Evaluacion-Riesgos_0.pdf
205,https://www.datosabiertos.gob.pe//dataset/profesionales-en-estudios-de-riesgos-y-planes-de-contingencia-julio-2018-osinergmin,Especialista en Seguridad Industrial,Registro de profesionales expertos en elaborar estudios de riesgos...,pdf,https://www.datosabiertos.gob.pe/sites/default/files/Especialistas-Seguridad-Industrial_0.pdf
206,https://www.datosabiertos.gob.pe//dataset/sistema-de-tanques-enterrados-ste-registro-personas-indice-de-riesgos-junio-2018-osinergmin,Personas habilitadas para elaborar Informes de Indice de Riesgos de los Sistemas de Tanques Enterrados al 20 de Junio del 2018,Actualizado a junio 2018,xlb,https://www.datosabiertos.gob.pe/sites/default/files/Registro_REIR.xls
207,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-septiembre-2018-osinergmin,Instaladores de Gas Natural - Persona Juridica ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/PersonaJuridica_0.pdf
208,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-septiembre-2018-osinergmin,Instaladores de Gas Natural - Persona Natural - IG1 ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/PersonaNaturalIG-1_0.pdf
209,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-septiembre-2018-osinergmin,Instaladores de Gas Natural - Persona Natural - IG2 ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/PersonaNaturalIG-2_0.pdf
